photo_id,owner,URL,latitude,longitude,accuracy,site,year,datetaken_doy,date,month,daymet_sdd,daymet_dl,daymet_spring_t,gs_start,gs_end,gap_lc_code,elev_m,is_useful_pheno,has_flower,note
5126418452,42479782@N00,http://flickr.com/photos/42479782@N00/5126418452,40.58893,-111.6492,16,WasatchMountains,2010,277,10/4/10,10,249,41126,7.199346405,144,298,148,2607.51,Y,N,
8938086690,42598855@N05,http://flickr.com/photos/42598855@N05/8938086690,39.15195,-106.8205,16,CrestedButte,2013,152,6/1/13,6,273,52531,7.359477124,130,270,315,3418.32,N,N,
8944605565,42641977@N07,http://flickr.com/photos/42641977@N07/8944605565,48.52183,-120.8182,16,NorthCascades,2013,153,6/2/13,6,255,56333,3.330065359,150,269,308,2571.93,Y,N,
4883886923,42689714@N00,http://flickr.com/photos/42689714@N00/4883886923,39.057,-106.8293,14,CrestedButte,2010,208,7/27/10,7,274,51149,6.483660131,145,298,151,3469.95,Y,Y,
4883890643,42689714@N00,http://flickr.com/photos/42689714@N00/4883890643,39.057,-106.8293,14,CrestedButte,2010,208,7/27/10,7,274,51149,6.483660131,145,298,151,3469.95,Y,Y,
4301467086,42697379@N00,http://flickr.com/photos/42697379@N00/4301467086,40.41233,-105.7402,16,RockyMountainPark,2009,242,8/30/09,8,274,46656,3.879084967,133,264,503,3651.5,Y,N,
5928691003,42750202@N07,http://flickr.com/photos/42750202@N07/5928691003,44.9168,-110.2896,15,NorthYellowstone,2011,184,7/3/11,7,183,55296,7.316993464,132,291,137,1967.47,Y,N,
20848794484,42761857@N03,http://flickr.com/photos/42761857@N03/20848794484,40.47091,-121.5071,15,LassenPeak,2015,223,8/11/15,8,186,49421,10.50980392,141,247,584,2547.73,N,N,
21460434232,42761857@N03,http://flickr.com/photos/42761857@N03/21460434232,40.46713,-121.5186,15,LassenPeak,2015,223,8/11/15,8,167,49421,11.18627451,141,247,579,2469.82,Y,N,
7768585372,42761857@N03,http://flickr.com/photos/42761857@N03/7768585372,48.52701,-120.6492,14,NorthCascades,2012,221,8/8/12,8,226,52186,6.111111111,132,294,167,1710.44,N,N,
7775285912,42761857@N03,http://flickr.com/photos/42761857@N03/7775285912,48.70113,-121.2092,15,NorthCascades,2012,221,8/8/12,8,38,52186,11.65359477,68,316,582,328.06,N,N,
9323082138,42799047@N06,http://flickr.com/photos/42799047@N06/9323082138,41.34181,-106.2988,16,MedicineBow,2013,181,6/30/13,6,274,53914,5.006535948,151,262,584,3306.1,N,N,
3945823861,42824978@N04,http://flickr.com/photos/42824978@N04/3945823861,40.65079,-115.4088,16,RubyMountains,2009,188,7/7/09,7,157,53222,9.683006536,119,274,148,2293.54,N,N,
4763493822,42824978@N04,http://flickr.com/photos/42824978@N04/4763493822,40.65067,-115.4085,16,RubyMountains,2010,181,6/30/10,6,195,53568,8.352941176,144,298,148,2296.17,N,N,
4108536380,43040292@N08,http://flickr.com/photos/43040292@N08/4108536380,44.1437,-114.9169,16,SawtoothRange,2009,317,11/13/09,11,167,33869,10.27777778,141,251,314,1999.24,Y,N,
4116705984,43040292@N08,http://flickr.com/photos/43040292@N08/4116705984,42.910833,-122.147834,16,CraterLake,2009,322,11/18/09,11,256,33869,6.699346405,140,272,177,2170.21,N,N,
4761655313,43097276@N04,http://flickr.com/photos/43097276@N04/4761655313,32.3935,-110.703,14,SantaCatalinaMountains,2010,184,7/3/10,7,72,50803,18.08169935,92,332,48,2147.86,N,N,
14766371298,43118855@N00,http://flickr.com/photos/43118855@N00/14766371298,39.58762,-105.6447,16,GraysPeak,2014,228,8/16/14,8,274,48730,1.908496732,160,254,549,4313.52,N,N,
14952981955,43118855@N00,http://flickr.com/photos/43118855@N00/14952981955,39.58762,-105.6447,16,GraysPeak,2014,228,8/16/14,8,274,48730,1.908496732,160,254,549,4313.52,Y,N,
5210694609,43126182@N00,http://flickr.com/photos/43126182@N00/5210694609,43.74623,-110.7265,14,GrandTetons,2010,281,10/8/10,10,203,40090,8.709150327,143,286,272,2064.99,N,N,
6202373483,43146960@N00,http://flickr.com/photos/43146960@N00/6202373483,38.848,-105.0532,16,PikesPeak,2011,224,8/12/11,8,221,49075,4,172,251,549,4032.73,Y,Y,
8089318971,43153846@N05,http://flickr.com/photos/43153846@N05/8089318971,37.22147,-118.607,15,KettleRidge,2012,287,10/13/12,10,141,39744,13.91503268,148,296,183,2734.98,N,N,
15790342427,43168774@N04,http://flickr.com/photos/43168774@N04/15790342427,33.80881,-116.6627,16,SanJacintoMountains,2014,340,12/6/14,12,128,35251,11.45751634,143,270,159,2765.8,N,N,
10185656714,43272765@N04,http://flickr.com/photos/43272765@N04/10185656714,32.44385,-110.7865,15,SantaCatalinaMountains,2013,150,5/30/13,5,82,50112,17.18954248,108,328,49,2719.72,Y,N,
10185706214,43272765@N04,http://flickr.com/photos/43272765@N04/10185706214,31.91709,-109.2475,14,ChiricahuaMountains,2013,152,6/1/13,6,62,50112,20.46405229,109,328,358,2036.27,Y,Y,
10205960423,43272765@N04,http://flickr.com/photos/43272765@N04/10205960423,31.88204,-109.1901,16,ChiricahuaMountains,2013,153,6/2/13,6,62,50112,22.56535948,60,329,581,1591.67,Y,Y,
8047112874,43317782@N00,http://flickr.com/photos/43317782@N00/8047112874,34.28128,-117.6387,16,SanGabrielMountains,2012,274,9/30/12,9,113,41818,14.60457516,147,314,516,2498.38,Y,Y,
4720474725,43319000@N04,http://flickr.com/photos/43319000@N04/4720474725,35.82229,-105.7501,16,LakePeak,2010,172,6/21/10,6,207,51840,7.032679739,133,298,315,3546.07,Y,N,
4720475297,43319000@N04,http://flickr.com/photos/43319000@N04/4720475297,35.82229,-105.7501,16,LakePeak,2010,172,6/21/10,6,207,51840,7.032679739,133,298,315,3546.07,N,N,
26518504506,43369277@N02,http://flickr.com/photos/43369277@N02/26518504506,47.97415,-123.4911,16,OlympicMountains,2015,230,8/18/15,8,31,50112,9.137254902,115,319,147,1664.33,Y,N,
4699058638,43468415@N00,http://flickr.com/photos/43468415@N00/4699058638,48.90394,-121.9108,14,MountBaker,2010,164,6/13/10,6,1,57370,12.31699346,0,325,172,318.61,Y,N,
3962474101,43492257@N00,http://flickr.com/photos/43492257@N00/3962474101,48.683,-113.8002,16,GlacierNationalPark,2009,257,9/14/09,9,229,44582,6.800653595,158,278,147,1850.76,Y,N,
14087886718,43517867@N03,http://flickr.com/photos/43517867@N03/14087886718,40.96608,-122.9896,16,TrinityAlps,2014,144,5/24/14,5,92,52531,14.37254902,116,358,433,2034.66,N,N,
4851840141,43517867@N03,http://flickr.com/photos/43517867@N03/4851840141,40.96078,-123.0217,14,TrinityAlps,2010,211,7/30/10,7,80,51149,11.48366013,142,323,162,1556.78,Y,Y,
4851846569,43517867@N03,http://flickr.com/photos/43517867@N03/4851846569,40.97366,-123.0252,15,TrinityAlps,2010,212,7/31/10,7,102,51149,10.55228758,142,323,579,1736.28,N,N,
4852460852,43517867@N03,http://flickr.com/photos/43517867@N03/4852460852,40.96078,-123.0217,14,TrinityAlps,2010,211,7/30/10,7,80,51149,11.48366013,142,323,162,1556.78,Y,Y,
6122424273,43517867@N03,http://flickr.com/photos/43517867@N03/6122424273,40.94331,-122.8934,14,TrinityAlps,2011,246,9/3/11,9,126,45965,9.251633987,153,311,579,2174.46,Y,Y,
7821069096,43517867@N03,http://flickr.com/photos/43517867@N03/7821069096,41.03184,-122.9705,14,TrinityAlps,2012,208,7/26/12,7,113,51494,11.58496732,156,313,175,2132.13,Y,N,
7821092460,43517867@N03,http://flickr.com/photos/43517867@N03/7821092460,41.00756,-122.9741,14,TrinityAlps,2012,209,7/27/12,7,98,51494,13.66993464,97,313,530,1906.31,Y,N,
7821107658,43517867@N03,http://flickr.com/photos/43517867@N03/7821107658,41.00247,-123.007,14,TrinityAlps,2012,209,7/27/12,7,113,51494,12.20588235,118,313,309,1914.75,Y,Y,
7821120600,43517867@N03,http://flickr.com/photos/43517867@N03/7821120600,40.95226,-122.9009,14,TrinityAlps,2012,210,7/28/12,7,118,51494,11.34640523,157,296,175,2114.52,Y,N,
7821267190,43517867@N03,http://flickr.com/photos/43517867@N03/7821267190,40.93777,-123.0182,15,TrinityAlps,2012,223,8/10/12,8,97,49766,14.26797386,97,313,278,1411.86,N,N,
7821276384,43517867@N03,http://flickr.com/photos/43517867@N03/7821276384,40.94488,-123.0371,15,TrinityAlps,2012,223,8/10/12,8,99,49766,13.2745098,117,313,530,1753.23,Y,N,
7821282250,43517867@N03,http://flickr.com/photos/43517867@N03/7821282250,40.94634,-123.0416,15,TrinityAlps,2012,223,8/10/12,8,115,49766,11.99673203,156,313,530,1840.57,N,N,
3405707087,43521640@N00,http://flickr.com/photos/43521640@N00/3405707087,33.84188,-116.61,16,SanJacintoMountains,2009,91,4/1/09,4,0,44582,25.08823529,0,0,582,707.71,N,N,
5172299832,43521640@N00,http://flickr.com/photos/43521640@N00/5172299832,33.82794,-116.6239,16,SanJacintoMountains,2010,314,11/10/10,11,0,37325,17.83006536,70,328,183,1183.58,N,N,
4014953857,43634501@N06,http://flickr.com/photos/43634501@N06/4014953857,37.93534,-107.847,16,SanJuanMountains,2009,217,8/5/09,8,185,49766,9.849673203,117,265,581,2912.27,N,N,
5134627400,43726999@N06,http://flickr.com/photos/43726999@N06/5134627400,38.83993,-105.045,16,PikesPeak,2010,302,10/29/10,10,227,37325,2.774509804,189,232,549,4297.43,N,N,
5022179418,43823369@N07,http://flickr.com/photos/43823369@N07/5022179418,37.63384,-118.2559,14,WhiteMountains,2010,233,8/21/10,8,274,47693,-5.160130719,220,221,550,4335.11,Y,N,
5022182814,43823369@N07,http://flickr.com/photos/43823369@N07/5022182814,37.63384,-118.2559,14,WhiteMountains,2010,233,8/21/10,8,274,47693,-5.160130719,220,221,550,4335.11,N,N,
5022189476,43823369@N07,http://flickr.com/photos/43823369@N07/5022189476,37.63384,-118.2559,14,WhiteMountains,2010,234,8/22/10,8,274,47347,-5.160130719,220,221,550,4335.11,Y,N,
3707094794,43952263@N00,http://flickr.com/photos/43952263@N00/3707094794,37.21448,-118.6097,16,KettleRidge,2009,185,7/4/09,7,179,52186,7.970588235,157,273,278,2756.69,Y,N,
5267164971,43984271@N00,http://flickr.com/photos/43984271@N00/5267164971,36.30668,-115.6782,16,SpringMountains,2010,350,12/16/10,12,175,34214,9.980392157,145,299,156,2640.24,Y,N,
5267770876,43984271@N00,http://flickr.com/photos/43984271@N00/5267770876,36.30668,-115.6782,16,SpringMountains,2010,350,12/16/10,12,175,34214,9.980392157,145,299,156,2640.24,N,N,
5312561323,43984271@N00,http://flickr.com/photos/43984271@N00/5312561323,36.25983,-115.6512,16,SpringMountains,2010,365,12/31/10,12,148,34560,12.03921569,144,300,155,2307.98,Y,N,
4878697378,44040386@N08,http://flickr.com/photos/44040386@N08/4878697378,36.46519,-118.6736,15,Sequoia,2010,217,8/5/10,8,204,49421,11.66993464,144,312,163,1990.14,N,N,
8760333213,44124274681@N01,http://flickr.com/photos/44124274681@N01/8760333213,38.89769,-107.2073,16,CrestedButte,2012,204,7/22/12,7,170,51494,12.9869281,109,281,581,2706.89,Y,N,
7885857654,44124304397@N01,http://flickr.com/photos/44124304397@N01/7885857654,46.91297,-121.6394,16,MountRainier,2012,239,8/26/12,8,274,48038,3.503267974,158,291,147,1923.88,N,N,
10649786044,44124370018@N01,http://flickr.com/photos/44124370018@N01/10649786044,37.38543,-118.1786,16,WhiteMountains,2013,280,10/7/13,10,32,40781,8.604575163,128,265,183,3069.43,Y,N,
11258512083,44124370018@N01,http://flickr.com/photos/44124370018@N01/11258512083,37.13026,-118.552,15,KettleRidge,2013,341,12/7/13,12,131,34214,9.104575163,145,264,183,3392.4,Y,N,
7756746752,44124435922@N01,http://flickr.com/photos/44124435922@N01/7756746752,47.80008,-123.3444,16,OlympicMountains,2012,219,8/6/12,8,238,52186,5.72875817,131,294,177,1438.61,Y,Y,
15535502811,44124460950@N01,http://flickr.com/photos/44124460950@N01/15535502811,32.44777,-110.7815,16,SantaCatalinaMountains,2013,180,6/29/13,6,74,50803,17.90196078,108,328,148,2542.37,Y,Y,
4959204752,44124469945@N01,http://flickr.com/photos/44124469945@N01/4959204752,43.8156,-110.7079,16,GrandTetons,2010,234,8/22/10,8,217,48384,8.607843137,143,286,149,2116.78,N,N,
28752044340,44124472651@N01,http://flickr.com/photos/44124472651@N01/28752044340,37.38077,-118.1817,16,WhiteMountains,2016,206,7/24/16,7,122,50803,8.555555556,145,259,581,3091.58,N,N,
5194841551,44133035@N04,http://flickr.com/photos/44133035@N04/5194841551,48.863,-121.676,16,MountBaker,2010,324,11/20/10,11,71,31104,8.565359477,125,322,177,1267.48,N,N,
9424866483,44150996@N06,http://flickr.com/photos/44150996@N06/9424866483,32.37772,-110.6855,16,SantaCatalinaMountains,2013,203,7/22/13,7,63,49766,22.20588235,56,339,47,1818.82,N,N,
9446208455,44150996@N06,http://flickr.com/photos/44150996@N06/9446208455,31.88538,-109.1756,16,ChiricahuaMountains,2013,204,7/23/13,7,62,49421,23.3627451,60,329,46,1556.03,Y,Y,
9446211847,44150996@N06,http://flickr.com/photos/44150996@N06/9446211847,31.88538,-109.1756,16,ChiricahuaMountains,2013,204,7/23/13,7,62,49421,23.3627451,60,329,46,1556.03,N,N,
14537740632,44164693@N00,http://flickr.com/photos/44164693@N00/14537740632,38.84016,-105.0423,15,PikesPeak,2014,173,6/22/14,6,213,52877,2.464052288,160,254,549,4294.85,N,N,
29492379571,44187340@N00,http://flickr.com/photos/44187340@N00/29492379571,39.56821,-105.835,16,GraysPeak,2016,252,9/8/16,9,263,44928,4.928104575,139,267,549,3978.18,Y,N,
7333526870,44189470@N03,http://flickr.com/photos/44189470@N03/7333526870,33.81499,-116.6793,15,SanJacintoMountains,2012,155,6/3/12,6,267,50803,9.300653595,158,281,539,3284.84,N,N,
7682329146,44236374@N04,http://flickr.com/photos/44236374@N04/7682329146,36.45335,-118.5698,16,Sequoia,2012,211,7/29/12,7,255,50112,8.107843137,158,284,550,3159.74,Y,Y,
5666903913,44288607@N03,http://flickr.com/photos/44288607@N03/5666903913,41.33757,-106.317,16,MedicineBow,2010,187,7/6/10,7,274,53568,4.562091503,168,298,579,3217.22,N,N,
5667473128,44288607@N03,http://flickr.com/photos/44288607@N03/5667473128,41.33764,-106.3172,16,MedicineBow,2010,187,7/6/10,7,274,53568,4.562091503,168,298,579,3216.11,Y,N,
4820229938,44307313@N04,http://flickr.com/photos/44307313@N04/4820229938,37.61858,-107.7361,16,SanJuanMountains,2010,193,7/12/10,7,200,51840,10.02614379,144,298,145,2642.83,Y,Y,
3541047763,44478953@N00,http://flickr.com/photos/44478953@N00/3541047763,35.19633,-106.4358,14,SandiaMountains,2009,137,5/17/09,5,114,50112,15.47712418,108,302,148,3047.94,Y,N,
10528343445,44498353@N00,http://flickr.com/photos/44498353@N00/10528343445,38.0275,-119.2233,16,Yosemite,2013,280,10/7/13,10,118,40781,12.86601307,144,265,550,2443.95,Y,Y,
14716154258,44498353@N00,http://flickr.com/photos/44498353@N00/14716154258,37.12467,-118.5742,16,KettleRidge,2014,217,8/5/14,8,274,49421,7.091503268,169,269,550,3753.8,Y,N,
14879611396,44498353@N00,http://flickr.com/photos/44498353@N00/14879611396,37.12467,-118.5742,16,KettleRidge,2014,213,8/1/14,8,274,50112,7.091503268,169,269,550,3753.8,Y,N,
28247880583,44498353@N00,http://flickr.com/photos/44498353@N00/28247880583,37.2391,-118.684,16,KettleRidge,2016,214,8/1/16,8,194,49766,8.839869281,168,266,550,3479.54,Y,Y,
28862480945,44498353@N00,http://flickr.com/photos/44498353@N00/28862480945,37.26521,-118.7065,16,KettleRidge,2016,212,7/30/16,7,193,50112,8.947712418,168,266,550,3463.3,Y,Y,
5989870578,44498353@N00,http://flickr.com/photos/44498353@N00/5989870578,36.44138,-118.5923,16,Sequoia,2011,203,7/22/11,7,234,50803,9.225490196,157,278,176,2413.1,Y,Y,
7771395784,44498353@N00,http://flickr.com/photos/44498353@N00/7771395784,37.84016,-119.3023,16,Yosemite,2012,216,8/3/12,8,219,49766,8.424836601,158,296,550,3161.77,N,N,
8037253286,44498353@N00,http://flickr.com/photos/44498353@N00/8037253286,37.81738,-119.414,16,Yosemite,2012,267,9/23/12,9,217,42509,9.235294118,158,296,550,2988.51,Y,N,
3710862914,44502621@N00,http://flickr.com/photos/44502621@N00/3710862914,48.70193,-113.6674,14,GlacierNationalPark,2009,191,7/10/09,7,216,56678,6.637254902,158,278,313,1781.86,N,N,
10239288984,44729067@N02,http://flickr.com/photos/44729067@N02/10239288984,45.24377,-117.3719,15,WallowaMountains,2013,249,9/6/13,9,177,45965,8.382352941,143,274,152,1774.86,Y,N,
10239437486,44729067@N02,http://flickr.com/photos/44729067@N02/10239437486,45.24377,-117.3719,15,WallowaMountains,2013,249,9/6/13,9,177,45965,8.382352941,143,274,152,1774.86,Y,N,
5444774535,44859084@N02,http://flickr.com/photos/44859084@N02/5444774535,37.55144,-118.1975,16,WhiteMountains,2009,229,8/17/09,8,179,48038,4.176470588,158,273,550,3338.5,Y,N,
5444803725,44859084@N02,http://flickr.com/photos/44859084@N02/5444803725,37.53779,-118.2062,16,WhiteMountains,2009,228,8/16/09,8,184,48384,2.196078431,165,273,550,3564.71,N,N,
5445384190,44859084@N02,http://flickr.com/photos/44859084@N02/5445384190,37.55161,-118.1986,16,WhiteMountains,2009,229,8/17/09,8,188,48038,2.434640523,165,273,550,3322.66,Y,N,
25500547910,44867875@N00,http://flickr.com/photos/44867875@N00/25500547910,36.58083,-118.7516,16,Sequoia,2016,67,3/7/16,3,147,41126,13.69281046,117,321,163,2093,N,N,
21047981271,45142353@N00,http://flickr.com/photos/45142353@N00/21047981271,40.56112,-111.6453,16,WasatchMountains,2015,213,8/1/15,8,195,50803,6.777777778,136,303,549,3342.39,N,N,
6456311017,45206671@N00,http://flickr.com/photos/45206671@N00/6456311017,38.99817,-114.3051,16,GreatBasinNationalPark,2011,214,8/2/11,8,194,50458,3.77124183,154,278,549,3245.48,Y,N,
9064672306,45297761@N02,http://flickr.com/photos/45297761@N02/9064672306,38.92483,-106.967,16,CrestedButte,2013,164,6/13/13,6,272,52877,8.722222222,124,271,315,2973.27,Y,Y,
9064689160,45297761@N02,http://flickr.com/photos/45297761@N02/9064689160,38.9245,-106.9655,16,CrestedButte,2013,164,6/13/13,6,272,52877,8.722222222,124,271,323,2968.87,Y,N,
21488351786,45496668@N00,http://flickr.com/photos/45496668@N00/21488351786,37.72343,-119.5838,15,Yosemite,2015,224,8/12/15,8,108,48730,15.0620915,116,307,550,2462.37,Y,Y,
24658681464,45536738@N03,http://flickr.com/photos/45536738@N03/24658681464,38.87072,-105.0659,16,PikesPeak,2016,57,2/26/16,2,203,39398,5.598039216,149,268,549,3734.91,Y,N,
6001064562,45557034@N06,http://flickr.com/photos/45557034@N06/6001064562,32.43185,-110.7527,16,SantaCatalinaMountains,2011,211,7/30/11,7,104,49075,18.7124183,100,309,46,2381.78,N,N,
6001079400,45557034@N06,http://flickr.com/photos/45557034@N06/6001079400,32.43185,-110.7527,16,SantaCatalinaMountains,2011,211,7/30/11,7,104,49075,18.7124183,100,309,46,2381.78,N,N,
6930100017,45640793@N06,http://flickr.com/photos/45640793@N06/6930100017,37.35601,-118.1867,15,WhiteMountains,2012,56,2/25/12,2,122,39744,12.04575163,147,296,491,2833.09,Y,N,
18469084739,45674258@N00,http://flickr.com/photos/45674258@N00/18469084739,35.78682,-105.8086,16,LakePeak,2015,160,6/9/15,6,146,51840,9.640522876,130,304,315,3128.9,Y,Y,
19592325178,45674258@N00,http://flickr.com/photos/45674258@N00/19592325178,35.77294,-105.8061,16,LakePeak,2015,159,6/8/15,6,146,51840,10.30392157,130,304,315,3010.78,Y,Y,
19759333410,45781850@N07,http://flickr.com/photos/45781850@N07/19759333410,44.89695,-110.3894,16,NorthYellowstone,2015,198,7/17/15,7,122,54259,12.83986928,131,301,581,1971.11,Y,N,
28913742625,45781850@N07,http://flickr.com/photos/45781850@N07/28913742625,37.99784,-119.3277,16,Yosemite,2016,213,7/31/16,7,216,50112,7.679738562,145,266,550,3189.48,Y,N,
5501416296,45781850@N07,http://flickr.com/photos/45781850@N07/5501416296,37.76521,-119.5404,16,Yosemite,2011,59,2/28/11,2,115,40090,13.52941176,136,308,489,1705.65,N,N,
7117285283,45781850@N07,http://flickr.com/photos/45781850@N07/7117285283,37.75927,-119.5982,16,Yosemite,2012,105,4/14/12,4,164,46656,13.07189542,106,298,175,2040.97,Y,N,
9129134835,45781850@N07,http://flickr.com/photos/45781850@N07/9129134835,40.45741,-121.5022,16,LassenPeak,2013,175,6/24/13,6,161,53568,9.607843137,171,263,550,2492.27,N,N,
9131265618,45781850@N07,http://flickr.com/photos/45781850@N07/9131265618,40.97452,-123.0241,14,TrinityAlps,2009,168,6/17/09,6,84,53914,13.99019608,119,316,579,1741.08,N,N,
9131272776,45781850@N07,http://flickr.com/photos/45781850@N07/9131272776,40.97452,-123.0241,14,TrinityAlps,2009,169,6/18/09,6,84,53914,13.99019608,119,316,579,1741.08,N,N,
6078005560,45837206@N00,http://flickr.com/photos/45837206@N00/6078005560,39.64287,-105.8216,15,GraysPeak,2011,190,7/9/11,7,274,52877,1.428104575,151,279,549,4324.31,Y,N,
21177852003,45843333@N00,http://flickr.com/photos/45843333@N00/21177852003,40.49102,-121.4072,16,LassenPeak,2015,269,9/26/15,9,110,42163,13.72875817,127,307,175,2116.42,Y,N,
21610834730,45843333@N00,http://flickr.com/photos/45843333@N00/21610834730,40.49102,-121.4072,16,LassenPeak,2015,269,9/26/15,9,110,42163,13.72875817,127,307,175,2116.42,N,N,
21610986758,45843333@N00,http://flickr.com/photos/45843333@N00/21610986758,40.49102,-121.4072,16,LassenPeak,2015,269,9/26/15,9,110,42163,13.72875817,127,307,175,2116.42,Y,N,
9623118864,45851626@N06,http://flickr.com/photos/45851626@N06/9623118864,43.75111,-110.7254,16,GrandTetons,2013,235,8/23/13,8,162,48384,9.807189542,123,277,491,2072.37,Y,Y,
19645252954,45921190@N08,http://flickr.com/photos/45921190@N08/19645252954,42.967452,-122.063514,16,CraterLake,2015,166,6/15/15,6,143,54605,11.37581699,126,307,308,2037.18,Y,Y,
7730816156,45923218@N00,http://flickr.com/photos/45923218@N00/7730816156,48.01151,-123.3728,16,OlympicMountains,2012,211,7/29/12,7,58,53568,9.519607843,82,315,310,836.32,Y,Y,
7671163030,45955853@N05,http://flickr.com/photos/45955853@N05/7671163030,42.928333,-122.168,16,CraterLake,2012,194,7/12/12,7,274,53568,5.009803922,159,295,308,2200.5,Y,Y,
7769226906,45995198@N00,http://flickr.com/photos/45995198@N00/7769226906,43.59733,-110.8453,16,GrandTetons,2012,201,7/19/12,7,175,53222,10.56535948,128,278,152,2421,N,N,
9899449086,45996304@N00,http://flickr.com/photos/45996304@N00/9899449086,38.97009,-114.3155,16,GreatBasinNationalPark,2010,73,3/14/10,3,257,41818,3.787581699,162,298,549,3556.25,N,N,
19665987882,46031394@N00,http://flickr.com/photos/46031394@N00/19665987882,37.16574,-118.6395,15,KettleRidge,2015,176,6/25/15,6,150,52531,9.39869281,144,248,550,3354.91,N,N,
25365053232,46031394@N00,http://flickr.com/photos/46031394@N00/25365053232,37.16547,-118.6398,16,KettleRidge,2015,176,6/25/15,6,150,52531,9.39869281,144,248,550,3357.9,N,N,
4902419461,46053472@N05,http://flickr.com/photos/46053472@N05/4902419461,40.40126,-105.8488,15,RockyMountainPark,2010,226,8/14/10,8,209,49075,8.748366013,145,286,439,2754.33,Y,N,
5792407464,46151653@N06,http://flickr.com/photos/46151653@N06/5792407464,38.87987,-120.0689,14,LakeTahoe,2011,148,5/28/11,5,136,52186,10.96405229,149,299,163,1952.21,N,N,
6662891583,46152589@N00,http://flickr.com/photos/46152589@N00/6662891583,47.9898,-123.5279,16,OlympicMountains,2011,360,12/26/11,12,198,29376,4.535947712,137,305,308,1741.49,N,N,
5968392137,46155066@N00,http://flickr.com/photos/46155066@N00/5968392137,35.19597,-106.4341,16,SandiaMountains,2011,182,7/1/11,7,71,51494,16.47058824,100,281,148,3134.72,N,N,
8599850664,46314170@N03,http://flickr.com/photos/46314170@N03/8599850664,48.83781,-121.7122,16,MountBaker,2013,82,3/23/13,3,106,43546,6.950980392,121,307,177,1693.66,N,N,
4697760041,46396014@N06,http://flickr.com/photos/46396014@N06/4697760041,42.919341,-122.161681,15,CraterLake,2010,158,6/7/10,6,274,54259,2.993464052,149,298,582,2159.05,Y,N,
10227596554,46464941@N07,http://flickr.com/photos/46464941@N07/10227596554,38.0834,-107.9198,16,SanJuanMountains,2013,273,9/30/13,9,162,41818,11.18627451,123,271,323,2782.45,Y,N,
14821865039,46464941@N07,http://flickr.com/photos/46464941@N07/14821865039,39.62169,-105.6056,15,GraysPeak,2013,228,8/16/13,8,271,48730,3.960784314,131,266,503,3797.55,N,N,
15145390546,46464941@N07,http://flickr.com/photos/46464941@N07/15145390546,39.6004,-105.6414,15,GraysPeak,2013,228,8/16/13,8,271,48730,2.797385621,151,262,549,3915.85,Y,Y,
15572990687,46464941@N07,http://flickr.com/photos/46464941@N07/15572990687,38.01136,-107.9625,15,SanJuanMountains,2014,270,9/27/14,9,202,42163,9.205882353,135,275,148,3073.66,Y,N,
20987362064,46464941@N07,http://flickr.com/photos/46464941@N07/20987362064,37.8088,-107.6778,14,SanJuanMountains,2015,260,9/17/15,9,191,43891,11.95424837,131,300,148,2843.11,N,N,
22349343238,46464941@N07,http://flickr.com/photos/46464941@N07/22349343238,37.96147,-107.5759,15,SanJuanMountains,2015,252,9/9/15,9,274,44928,5.281045752,149,296,549,3752.85,N,N,
27306187390,46464941@N07,http://flickr.com/photos/46464941@N07/27306187390,37.65132,-107.7741,16,SanJuanMountains,2015,260,9/17/15,9,177,43891,12.09150327,131,301,151,2849.25,Y,N,
6199938882,46464941@N07,http://flickr.com/photos/46464941@N07/6199938882,40.46741,-121.5181,16,LassenPeak,2010,214,8/2/10,8,274,50803,7.732026144,185,234,584,2470.45,Y,N,
8161615848,46464941@N07,http://flickr.com/photos/46464941@N07/8161615848,37.85923,-107.867,16,SanJuanMountains,2012,271,9/27/12,9,189,42163,11.64052288,149,281,148,2840.23,N,N,
8540365132,46464941@N07,http://flickr.com/photos/46464941@N07/8540365132,37.91889,-107.7013,16,SanJuanMountains,2013,47,2/16/13,2,272,38362,8.60130719,140,270,581,3194.71,N,N,
32646779276,46514221@N03,http://flickr.com/photos/46514221@N03/32646779276,47.97019,-123.4963,15,OlympicMountains,2016,186,7/4/16,7,81,56678,7.993464052,104,332,147,1603.65,N,N,
32687677665,46514221@N03,http://flickr.com/photos/46514221@N03/32687677665,47.97126,-123.4947,15,OlympicMountains,2016,186,7/4/16,7,81,56678,7.993464052,104,332,147,1606.35,Y,N,
9020759594,46514221@N03,http://flickr.com/photos/46514221@N03/9020759594,32.00801,-109.3126,14,ChiricahuaMountains,2013,30,1/30/13,1,62,37670,19.89215686,109,328,187,2081.76,Y,N,
4832424795,46556310@N00,http://flickr.com/photos/46556310@N00/4832424795,37.7466,-119.5361,14,Yosemite,2010,187,7/6/10,7,223,52186,11.04575163,148,299,550,1992.28,Y,N,
7765678698,46783079@N00,http://flickr.com/photos/46783079@N00/7765678698,33.81262,-116.6394,16,SanJacintoMountains,2012,119,4/28/12,4,160,48038,14.2875817,148,285,539,2573.19,Y,N,
5104888069,46814076@N00,http://flickr.com/photos/46814076@N00/5104888069,35.36683,-111.7395,14,HumphreysPeak,2010,294,10/21/10,10,178,39053,11.47058824,145,281,155,2563.38,N,N,
